Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
kr0.250,kr250,kr3 000,12 TB,5 years,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, NAS intern hårddisk 12 TB HDD, 3,5 tum, 7 200 rpm, CMR, 256 MB cache, SATA 6 GB/S, silver, inkl. 3 års Rescue Service, modellnr. : ST12000NE008","<a href=""https://www.amazon.se/dp/B07J3212N5"">Seagate IronWolf Pro, NAS intern hårddisk 12 TB HDD, 3,5 tum, 7 200 rpm, CMR, 256 MB cache, SATA 6 GB/S, silver, inkl. 3 års Rescue Service, modellnr. : ST12000NE008</a>"
kr0.251,kr251,kr4 015,16 TB,3 years,"External 3.5""",HDD,New,"Western Digital WDBBGB0160HBK-EESN WD My Book Hårddisk, Svart, 16 TB","<a href=""https://www.amazon.se/dp/B08KY99GPL"">Western Digital WDBBGB0160HBK-EESN WD My Book Hårddisk, Svart, 16 TB</a>"
kr0.252,kr252,kr3 521,14 TB,,"Internal 3.5""",HDD,New,"Toshiba 14TB Enterprise Internal Hard Drive – MG Series 3.5' SATA HDD Mainstream server and storage, 24/7 Reliable Operation, Hyperscale and cloud storage (MG07ACA14TE)","<a href=""https://www.amazon.se/dp/B07DHY61JP"">Toshiba 14TB Enterprise Internal Hard Drive – MG Series 3.5' SATA HDD Mainstream server and storage, 24/7 Reliable Operation, Hyperscale and cloud storage (MG07ACA14TE)</a>"
kr0.252,kr252,kr4 030,16 TB,5 years,"Internal 3.5""",HDD,New,"Toshiba 16TB Enterprise Internal Hard Drive – MG Series 3.5' SATA HDD Mainstream server and storage, 24/7 Reliable Operation, Hyperscale and cloud storage (MG08ACA16TE)","<a href=""https://www.amazon.se/dp/B0832BL1HC"">Toshiba 16TB Enterprise Internal Hard Drive – MG Series 3.5' SATA HDD Mainstream server and storage, 24/7 Reliable Operation, Hyperscale and cloud storage (MG08ACA16TE)</a>"
kr0.253,kr253,kr5 051,20 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, 20 TB, NAS intern hårddisk HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB cache för RAID-nätverksansluten lagring, räddningstjänster (ST20000NT001)","<a href=""https://www.amazon.se/dp/B0B94MF4LP"">Seagate IronWolf Pro, 20 TB, NAS intern hårddisk HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB cache för RAID-nätverksansluten lagring, räddningstjänster (ST20000NT001)</a>"
kr0.254,kr254,kr5 075,20 TB,,Internal,SAS,New,SEAGATE - BUSINESS CRITICAL SATA 20TB Exos X20 ST20000NM002D 7200RPM 256MB,"<a href=""https://www.amazon.se/dp/B09MWKN3RN"">SEAGATE - BUSINESS CRITICAL SATA 20TB Exos X20 ST20000NM002D 7200RPM 256MB</a>"
kr0.254,kr254,kr2 538,10 TB,5 years,Internal,SAS,New,"Seagate Exos 7E10 10 TB Intern hårddisk HDD - 3.5 Inch 4Kn SAS 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST10000NM002B)","<a href=""https://www.amazon.se/dp/B09FH71SD7"">Seagate Exos 7E10 10 TB Intern hårddisk HDD - 3.5 Inch 4Kn SAS 6 Gb/s, 7,200 RPM, 256 MB Cache och 2M MTBF för Enterprise, Data Centre (ST10000NM002B)</a>"
kr0.254,kr254,kr5 596,22 TB,2 years,"Internal 3.5""",HDD,New,Seagate Exos X22 22To 3.5p,"<a href=""https://www.amazon.se/dp/B0C4GQ93NN"">Seagate Exos X22 22To 3.5p</a>","<a href=""https://www.amazon.se/dp/B0C4GQ93NN"">Seagate Exos X22 22To 3.5p</a>"
kr0.255,kr255,kr2 038,8 TB,2 years,"Internal 3.5""",HDD,New,"Seagate Barracuda ST8000DM004 - Hårddisk - 8 TB - intern - 3,5"" - SATA 6Gb/s - buffert: 256 MB","<a href=""https://www.amazon.se/dp/B084BHPB1V"">Seagate Barracuda ST8000DM004 - Hårddisk - 8 TB - intern - 3,5"" - SATA 6Gb/s - buffert: 256 MB</a>","<a href=""https://www.amazon.se/dp/B084BHPB1V"">Seagate Barracuda ST8000DM004 - Hårddisk - 8 TB - intern - 3,5"" - SATA 6Gb/s - buffert: 256 MB</a>"
kr0.255,kr255,kr4 595,18 TB,5 years,"Internal 3.5""",HDD,New,"Toshiba 6TB Enterprise Internal Hard Drive – MG Series 3.5' SATA HDD Mainstream server and storage, 24/7 Reliable Operation, Hyperscale and cloud storage (MG08ACA16TE)","<a href=""https://www.amazon.se/dp/B093Z5LFWD"">Toshiba 6TB Enterprise Internal Hard Drive – MG Series 3.5' SATA HDD Mainstream server and storage, 24/7 Reliable Operation, Hyperscale and cloud storage (MG08ACA16TE)</a>"
kr0.256,kr256,kr3 070,12 TB,5 years,"Internal 3.5""",HDD,New,"Seagate Exos X16, 12 TB, Intern Hårsddisk, SATA, 3,5"", för företag och datacenter (ST12000NM001G)","<a href=""https://www.amazon.se/dp/B0852BMJ68"">Seagate Exos X16, 12 TB, Intern Hårsddisk, SATA, 3,5"", för företag och datacenter (ST12000NM001G)</a>","<a href=""https://www.amazon.se/dp/B0852BMJ68"">Seagate Exos X16, 12 TB, Intern Hårsddisk, SATA, 3,5"", för företag och datacenter (ST12000NM001G)</a>"
kr0.256,kr256,kr3 070,12 TB,,"Internal 3.5""",HDD,New,"Seagate Exos X16 12TB 7200 RPM 512e/4Kn SATA 6Gb/s 256MB cache 3,5-tums Enterprise HDD (ST12000NM001G)","<a href=""https://www.amazon.se/dp/B08G3RXKMR"">Seagate Exos X16 12TB 7200 RPM 512e/4Kn SATA 6Gb/s 256MB cache 3,5-tums Enterprise HDD (ST12000NM001G)</a>"
kr0.258,kr258,kr1 031,4 TB,2 years,"Internal 3.5""",HDD,Used,Western Digital WD40EFPX / 4TB / red plus,"<a href=""https://www.amazon.se/dp/B0BDXSK2K7"">Western Digital WD40EFPX / 4TB / red plus</a>","<a href=""https://www.amazon.se/dp/B0BDXSK2K7"">Western Digital WD40EFPX / 4TB / red plus</a>"
kr0.261,kr261,kr5 749,22 TB,2 years,Internal,SAS,New,"EXOS X22 22 TB SAS SED 3,5 tum 7200 RPM 6GB/S 512E/4K","<a href=""https://www.amazon.se/dp/B0C3B1TH2T"">EXOS X22 22 TB SAS SED 3,5 tum 7200 RPM 6GB/S 512E/4K</a>"
kr0.262,kr262,kr525,2 TB,,"Internal 3.5""",HDD,New,"WD AV-GP Enterprise 2 TB 3,5"" SATA intern hårddisk","<a href=""https://www.amazon.se/dp/B00DXOJJQQ"">WD AV-GP Enterprise 2 TB 3,5"" SATA intern hårddisk</a>","<a href=""https://www.amazon.se/dp/B00DXOJJQQ"">WD AV-GP Enterprise 2 TB 3,5"" SATA intern hårddisk</a>"
kr0.264,kr264,kr3 170,12 TB,,"Internal 3.5""",HDD,New,Enterprise C EXOS X18 12TB 3.5IN 7200RPM SATA Helium 512E,"<a href=""https://www.amazon.se/dp/B09C4999MW"">Enterprise C EXOS X18 12TB 3.5IN 7200RPM SATA Helium 512E</a>"
kr0.266,kr266,kr5 855,22 TB,,"Internal 3.5""",HDD,New,"Seagate Exos X22 22 TB 3,5 tum SAS 12 GB/s HDD/hårddisk","<a href=""https://www.amazon.se/dp/B0C9YN2LZ9"">Seagate Exos X22 22 TB 3,5 tum SAS 12 GB/s HDD/hårddisk</a>"
kr0.266,kr266,kr799,3 TB,,"Internal 3.5""",HDD,Used,"Seagate BarraCuda ST3000DM007 3,5"" HDD SATA, Silver, 3 TB","<a href=""https://www.amazon.se/dp/B075YPRCWC"">Seagate BarraCuda ST3000DM007 3,5"" HDD SATA, Silver, 3 TB</a>","<a href=""https://www.amazon.se/dp/B075YPRCWC"">Seagate BarraCuda ST3000DM007 3,5"" HDD SATA, Silver, 3 TB</a>"
kr0.268,kr268,kr3 748,14 TB,,"Internal 3.5""",HDD,Used,"Seagate IronWolf Pro, 14TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA 6GB/s, 7200 RPM, 128 MB cache, för NAS RAID, 3 års Rescue Services (ST14000NE0008)","<a href=""https://www.amazon.se/dp/B07GTGDZP8"">Seagate IronWolf Pro, 14TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA 6GB/s, 7200 RPM, 128 MB cache, för NAS RAID, 3 års Rescue Services (ST14000NE0008)</a>","<a href=""https://www.amazon.se/dp/B07GTGDZP8"">Seagate IronWolf Pro, 14TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA 6GB/s, 7200 RPM, 128 MB cache, för NAS RAID, 3 års Rescue Services (ST14000NE0008)</a>"
kr0.269,kr269,kr3 231,12 TB,,"Internal 3.5""",HDD,New,"Seagate Enterprise, intern hårddisk 12 TB, Serial ATA III, 3,5 tum, 7 200 RPM, modellnummer : ST12000NM0008","<a href=""https://www.amazon.se/dp/B07MRLCWSQ"">Seagate Enterprise, intern hårddisk 12 TB, Serial ATA III, 3,5 tum, 7 200 RPM, modellnummer : ST12000NM0008</a>"
kr0.270,kr270,kr1 079,4 TB,2 years,"Internal 2.5""",HDD,Used,"Seagate BarraCuda ST4000LM024 2.5"" SATA 6 Gb/s Intern HDD, Silver, 4 TB","<a href=""https://www.amazon.se/dp/B01LXCE9W9"">Seagate BarraCuda ST4000LM024 2.5"" SATA 6 Gb/s Intern HDD, Silver, 4 TB</a>","<a href=""https://www.amazon.se/dp/B01LXCE9W9"">Seagate BarraCuda ST4000LM024 2.5"" SATA 6 Gb/s Intern HDD, Silver, 4 TB</a>"
kr0.271,kr271,kr4 329,16 TB,,"Internal 3.5""",HDD,New,"Seagate EXOS X18 18TB SATA SED 3,5 tum 7200 varv/min HELIUM 512E/4K","<a href=""https://www.amazon.se/dp/B091KRTCTJ"">Seagate EXOS X18 18TB SATA SED 3,5 tum 7200 varv/min HELIUM 512E/4K</a>"
kr0.273,kr273,kr6 548,24 TB,,"External 3.5""",HDD,New,"WD Elements skrivbordsminne 24 TB (skrivbordsminne USB 3.0-kompatibel, extra lagring för foton, musik, videor och alla andra filer, stötsäker), mekanisk hårddisk, svart","<a href=""https://www.amazon.se/dp/B0D8WF5HY2"">WD Elements skrivbordsminne 24 TB (skrivbordsminne USB 3.0-kompatibel, extra lagring för foton, musik, videor och alla andra filer, stötsäker), mekanisk hårddisk, svart</a>"
kr0.274,kr274,kr2 188,8 TB,2 years,"External 3.5""",HDD,New,"Western Digital WD Elements Desktop WDBWLG0080HBK-EESN Extern Hårddisk, Svart, 8 TB","<a href=""https://www.amazon.se/dp/B07FNK6QMT"">Western Digital WD Elements Desktop WDBWLG0080HBK-EESN Extern Hårddisk, Svart, 8 TB</a>"
kr0.274,kr274,kr1 368,5 TB,,"External 3.5""",HDD,New,"Intenso Memory Case Portable Hard Drive 5TB, bärbar extern hårddisk – 5 400 varv/min, 8 MB Cache, USB 3.0 svart","<a href=""https://www.amazon.se/dp/B08GNB466W"">Intenso Memory Case Portable Hard Drive 5TB, bärbar extern hårddisk – 5 400 varv/min, 8 MB Cache, USB 3.0 svart</a>"
kr0.274,kr274,kr5 487,20 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, 20 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST20000NTZ01)","<a href=""https://www.amazon.se/dp/B0B94KG3J9"">Seagate IronWolf Pro, 20 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST20000NTZ01)</a>"
kr0.276,kr276,kr1 379,5 TB,,"Internal 3.5""",HDD,Used,"Seagate Barracuda ST5000LM00 intern hårddisk (5 TB, SATA, 6 GB/s 128 MB cache, 6,35 cm (2,5 tum), 15 mm) (renoverad)","<a href=""https://www.amazon.se/dp/B0855L7F7D"">Seagate Barracuda ST5000LM00 intern hårddisk (5 TB, SATA, 6 GB/s 128 MB cache, 6,35 cm (2,5 tum), 15 mm) (renoverad)</a>"
kr0.278,kr278,kr6 669,24 TB,5 years,Internal,SAS,New,"Seagate Exos X24 24 TB Enterprise Internal Hard Drive HDD - 12 GB/s SAS 7,200 RPM 2.5M MTBF (ST24000NM002H)","<a href=""https://www.amazon.se/dp/B0CM293XCL"">Seagate Exos X24 24 TB Enterprise Internal Hard Drive HDD - 12 GB/s SAS 7,200 RPM 2.5M MTBF (ST24000NM002H)</a>"
kr0.278,kr278,kr1 668,6 TB,,"Internal 3.5""",HDD,Used,"Seagate IronWolf ST6000VN001 NAS-Intern Hårddisk, Svart 6 TB","<a href=""https://www.amazon.se/dp/B083JBZC5K"">Seagate IronWolf ST6000VN001 NAS-Intern Hårddisk, Svart 6 TB</a>","<a href=""https://www.amazon.se/dp/B083JBZC5K"">Seagate IronWolf ST6000VN001 NAS-Intern Hårddisk, Svart 6 TB</a>"
kr0.278,kr278,kr1 669,6 TB,30 years,Tape,LTO-7,New,"Hewlett Packard Enterprise LTO-7 Ultrium WORM, 15 TB 1.27 cm - Hewlett Packard Enterprise LTO-7 Ultrium WORM, 15 TB, LTO, 15000 GB, 30 year(s), 700 MB/s, 16-32 °C, 10-80%","<a href=""https://www.amazon.se/dp/B0195S90XA"">Hewlett Packard Enterprise LTO-7 Ultrium WORM, 15 TB 1.27 cm - Hewlett Packard Enterprise LTO-7 Ultrium WORM, 15 TB, LTO, 15000 GB, 30 year(s), 700 MB/s, 16-32 °C, 10-80%</a>"
kr0.278,kr278,kr835,3 TB,1 year,"External 3.5""",HDD,New,"Sonnics 3TB USB 3.0 Externa Desktop Hårddisk för Windows PC, Mac, XBOX ONE & PS4, Blå","<a href=""https://www.amazon.se/dp/B07SQF9MSS"">Sonnics 3TB USB 3.0 Externa Desktop Hårddisk för Windows PC, Mac, XBOX ONE & PS4, Blå</a>"
kr0.279,kr279,kr5 575,20 TB,,"Internal 3.5""",HDD,New,Seagate Exos X24 ST20000NM002H - 20 TB,"<a href=""https://www.amazon.se/dp/B0CN5LH117"">Seagate Exos X24 ST20000NM002H - 20 TB</a>"
kr0.281,kr281,kr2 251,8 TB,,"External 3.5""",HDD,New,"WD 8TB My Book Desktop HDD USB 3.0 with software for device management, backup and password protection works with PC and Mac","<a href=""https://www.amazon.se/dp/B01LWVT81X"">WD 8TB My Book Desktop HDD USB 3.0 with software for device management, backup and password protection works with PC and Mac</a>"
kr0.283,kr283,kr5 655,20 TB,,"Internal 3.5""",HDD,New,SEAGATE Exos X24 SATA 20To 512e/4kn,"<a href=""https://www.amazon.se/dp/B0CNSWWJVK"">SEAGATE Exos X24 SATA 20To 512e/4kn</a>"
kr0.285,kr285,kr3 994,14 TB,2 years,"Internal 3.5""",HDD,New,"ENTERPRIS C EXOS X18 14 TB 3,5 tum 7200 RPM SATA HELIUM 512E","<a href=""https://www.amazon.se/dp/B09DVS8LDW"">ENTERPRIS C EXOS X18 14 TB 3,5 tum 7200 RPM SATA HELIUM 512E</a>"
kr0.288,kr288,kr2 301,8 TB,,"Internal 3.5""",HDD,New,"Western Digital WD Purple 8 TB övervakning 3,5 tum intern hårddisk – Allframe-teknik, 180 TB/år, 256 MB cache, 3 års garanti","<a href=""https://www.amazon.se/dp/B0CP314RM7"">Western Digital WD Purple 8 TB övervakning 3,5 tum intern hårddisk – Allframe-teknik, 180 TB/år, 256 MB cache, 3 års garanti</a>"
kr0.289,kr289,kr1 154,4 TB,2 years,"Internal 3.5""",HDD,New,"Seagate BarraCuda 4 TB intern hårddisk HDD — 3,5 tum SATA 6 Gb/s 5400 RPM 256 MB cache för dator stationär PC bärbar dator (ST4000DM004)","<a href=""https://www.amazon.se/dp/B0713R3Y6F"">Seagate BarraCuda 4 TB intern hårddisk HDD — 3,5 tum SATA 6 Gb/s 5400 RPM 256 MB cache för dator stationär PC bärbar dator (ST4000DM004)</a>","<a href=""https://www.amazon.se/dp/B0713R3Y6F"">Seagate BarraCuda 4 TB intern hårddisk HDD — 3,5 tum SATA 6 Gb/s 5400 RPM 256 MB cache för dator stationär PC bärbar dator (ST4000DM004)</a>"
kr0.289,kr289,kr1 157,4 TB,1 year,Internal,SAS,Used,"Western Digital WD4001FYYG 4TB 7200RPM 3,5 tum SAS intern hårddisk (Renoverad)","<a href=""https://www.amazon.se/dp/B0859QX4RS"">Western Digital WD4001FYYG 4TB 7200RPM 3,5 tum SAS intern hårddisk (Renoverad)</a>"
kr0.290,kr290,kr2 320,8 TB,3 years,"Internal 3.5""",HDD,New,"Seagate IronWolf, 8TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA, 6GB/s, 5900 RPM, 64 MB cache, NAS RAID, 3 års Rescue Services (ST8000VN004)","<a href=""https://www.amazon.se/dp/B07SZVVBBK"">Seagate IronWolf, 8TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA, 6GB/s, 5900 RPM, 64 MB cache, NAS RAID, 3 års Rescue Services (ST8000VN004)</a>"
kr0.291,kr291,kr3 633,2.5 TB x5,2 years,Tape,LTO-6,New,"Dell - 5 x LTO Ultrium 6 - pour PowerEdge T320, T420, T620, PowerVault 124T, LTO6, ML6000, TL2000, TL4000","<a href=""https://www.amazon.se/dp/B00UB8F678"">Dell - 5 x LTO Ultrium 6 - pour PowerEdge T320, T420, T620, PowerVault 124T, LTO6, ML6000, TL2000, TL4000</a>"
kr0.292,kr292,kr4 667,16 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, 16 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST16000NTZ01)","<a href=""https://www.amazon.se/dp/B0B94NFYWX"">Seagate IronWolf Pro, 16 TB, intern NAS HDD i företagsklass – CMR, 3,5”, SATA 6 Gb/s, 7200 RPM, 256 MB Cache för RAID-NAS, räddningstjänster - Frustrationsfri paketering (ST16000NTZ01)</a>"
kr0.293,kr293,kr3 511,12 TB,3 years,"Internal 3.5""",HDD,New,"Seagate IronWolf NAS HDD, 12 TB, Intern Hårddisk, SATA 6 GB/s, 7200 RPM, CMR, 256 MB Cache, 3 år Rescue Services, Frustrationsfri paketering (ST12000VNZ008)","<a href=""https://www.amazon.se/dp/B08147LZFD"">Seagate IronWolf NAS HDD, 12 TB, Intern Hårddisk, SATA 6 GB/s, 7200 RPM, CMR, 256 MB Cache, 3 år Rescue Services, Frustrationsfri paketering (ST12000VNZ008)</a>"
kr0.293,kr293,kr1 173,4 TB,2 years,"External 3.5""",HDD,New,"Intenso Memory Center 6031512 Extern Hårsddisk, Svart, 4 TB","<a href=""https://www.amazon.se/dp/B0093RMTY6"">Intenso Memory Center 6031512 Extern Hårsddisk, Svart, 4 TB</a>"
kr0.294,kr294,kr1 175,4 TB,3 years,"Internal 3.5""",HDD,New,"Seagate SkyHawk, 4TB, Intern Hårsddisk, 3,5"", SATA, 6GB/s, 64MB cache, för säkerhetskamerasystem, 3 års Rescue Services, FFP (ST6000VXZ01)","<a href=""https://www.amazon.se/dp/B0B1JPYH2Z"">Seagate SkyHawk, 4TB, Intern Hårsddisk, 3,5"", SATA, 6GB/s, 64MB cache, för säkerhetskamerasystem, 3 års Rescue Services, FFP (ST6000VXZ01)</a>"
kr0.296,kr296,kr740,2.5 TB,,Tape,LTO-6,New,"Dell LTO-6 Tejp 2,5 tb/6,25 tb, Dell Lto-6 Ultrium, del # 342-5450/3w22t","<a href=""https://www.amazon.se/dp/B00WUCTBOW"">Dell LTO-6 Tejp 2,5 tb/6,25 tb, Dell Lto-6 Ultrium, del # 342-5450/3w22t</a>"
kr0.296,kr296,kr2 370,8 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf, 8 TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA, 6 GB/s, 5400 RPM, 256 MB cache, NAS RAID, 3 års Rescue Services, FFP (ST8000VNZ02)","<a href=""https://www.amazon.se/dp/B0BM4T2L86"">Seagate IronWolf, 8 TB, Intern Hårsddisk, NAS, CMR, 3,5"", SATA, 6 GB/s, 5400 RPM, 256 MB cache, NAS RAID, 3 års Rescue Services, FFP (ST8000VNZ02)</a>"
kr0.297,kr297,kr6 525,22 TB,2 years,"Internal 3.5""",HDD,New,"Seagate EXOS X22 22 TB SATA 3,5 tum 7200 RPM 6 GB/S 512E/4K","<a href=""https://www.amazon.se/dp/B0C3B2MVLJ"">Seagate EXOS X22 22 TB SATA 3,5 tum 7200 RPM 6 GB/S 512E/4K</a>"
kr0.298,kr298,kr3 573,12 TB,3 years,"Internal 3.5""",HDD,New,"Toshiba 12TB N300 Internal Hard Drive – NAS 3.5 Inch SATA HDD Supports Up to 8 Drive Bays Designed for 24/7 NAS Systems, New Generation (HDWG480UZSVA)","<a href=""https://www.amazon.se/dp/B07NVC7C8F"">Toshiba 12TB N300 Internal Hard Drive – NAS 3.5 Inch SATA HDD Supports Up to 8 Drive Bays Designed for 24/7 NAS Systems, New Generation (HDWG480UZSVA)</a>"
kr0.299,kr299,kr2 990,10 TB,,"Internal 3.5""",HDD,New,"Seagate Exos x10 10 TB SATA 6 Gb/s 256 MB cache Enterprise-hårddisk 3,5 tum (ST10000NM0086)","<a href=""https://www.amazon.se/dp/B01LXXV880"">Seagate Exos x10 10 TB SATA 6 Gb/s 256 MB cache Enterprise-hårddisk 3,5 tum (ST10000NM0086)</a>","<a href=""https://www.amazon.se/dp/B01LXXV880"">Seagate Exos x10 10 TB SATA 6 Gb/s 256 MB cache Enterprise-hårddisk 3,5 tum (ST10000NM0086)</a>"
kr0.300,kr300,kr1 801,6 TB,,"Internal 3.5""",HDD,New,"Seagate Exos 7E8, 6 TB, Intern Hårsddisk, SATA, 3,5"", för företag och datacenter (ST6000NM0115)","<a href=""https://www.amazon.se/dp/B01CG0DCTC"">Seagate Exos 7E8, 6 TB, Intern Hårsddisk, SATA, 3,5"", för företag och datacenter (ST6000NM0115)</a>"
kr0.300,kr300,kr3 004,10 TB,,Internal,SAS,New,"Seagate Enterprise Exos X16 3,5"" 1 0000 GB SAS","<a href=""https://www.amazon.se/dp/B08FBL433M"">Seagate Enterprise Exos X16 3,5"" 1 0000 GB SAS</a>"
kr0.301,kr301,kr1 202,4 TB,2 years,"Internal 3.5""",HDD,New,"Seagate IronWolf ST4000VN006 Intern Hårddisk, Flerfärgad, 4 TB","<a href=""https://www.amazon.se/dp/B09T74CSCW"">Seagate IronWolf ST4000VN006 Intern Hårddisk, Flerfärgad, 4 TB</a>"
kr0.301,kr301,kr1 202,4 TB,,"Internal 3.5""",HDD,New,Western Digital WD43PURZ / 4 TB,"<a href=""https://www.amazon.se/dp/B0C4X6RDV8"">Western Digital WD43PURZ / 4 TB</a>"
kr0.301,kr301,kr2 259,1.5 TB x5,,Tape,LTO-5,New,IBM LTO Ultrium-5 1.5TB/3.0TB 5/pack,"<a href=""https://www.amazon.se/dp/B014JWLWNS"">IBM LTO Ultrium-5 1.5TB/3.0TB 5/pack</a>"
kr0.301,kr301,kr754,2.5 TB,,Tape,LTO-6,Used,"IBM Media Tape LTO6 2,5/6,25 TB **Ny detaljhandels**, 00V7590 (**Ny detaljhandel** IBM LTO Ultrium 6 datakassett 2,5/6,25 TB)","<a href=""https://www.amazon.se/dp/B00BHBOHCI"">IBM Media Tape LTO6 2,5/6,25 TB **Ny detaljhandels**, 00V7590 (**Ny detaljhandel** IBM LTO Ultrium 6 datakassett 2,5/6,25 TB)</a>"
kr0.302,kr302,kr3 626,12 TB,2 years,"Internal 3.5""",HDD,New,Western Digital WD120EFBX / 12TB / red plus,"<a href=""https://www.amazon.se/dp/B08V1L1WYD"">Western Digital WD120EFBX / 12TB / red plus</a>"
kr0.303,kr303,kr2 422,8 TB,2 years,"Internal 3.5""",HDD,New,"Seagate SkyHawk, 8 TB, Intern Hårsddisk, 3,5"", SATA, 6 GB/s, 64MB cache, för säkerhetskamerasystem, 3 års Rescue Services, FFP (ST000VXZ10)","<a href=""https://www.amazon.se/dp/B0BLT41GSM"">Seagate SkyHawk, 8 TB, Intern Hårsddisk, 3,5"", SATA, 6 GB/s, 64MB cache, för säkerhetskamerasystem, 3 års Rescue Services, FFP (ST000VXZ10)</a>"
kr0.303,kr303,kr1 214,4 TB,,"Internal 3.5""",HDD,New,"Seagate Barracuda ST4000DM004 HDD, 4 TB","<a href=""https://www.amazon.se/dp/B07115ZSQ6"">Seagate Barracuda ST4000DM004 HDD, 4 TB</a>","<a href=""https://www.amazon.se/dp/B07115ZSQ6"">Seagate Barracuda ST4000DM004 HDD, 4 TB</a>"
kr0.306,kr306,kr2 449,8 TB,,"Internal 3.5""",HDD,New,"WD Red Plus intern hårddisk NAS 8 TB (3,5 tum, arbetsbelastningsgrad 180 TB/år, 5 640 rpm, 256 MB cache, 215 MB/s överföringshastighet, NASware Firmware för kompatibilitet, 8 bays) röd","<a href=""https://www.amazon.se/dp/B0CMQ6SK7W"">WD Red Plus intern hårddisk NAS 8 TB (3,5 tum, arbetsbelastningsgrad 180 TB/år, 5 640 rpm, 256 MB cache, 215 MB/s överföringshastighet, NASware Firmware för kompatibilitet, 8 bays) röd</a>"
kr0.307,kr308,kr1 230,4 TB,,"External 3.5""",HDD,New,"Seagate Basic, 4 TB, Extern Hårsddisk, USB 3.0, för bärbar dator (STJL4000400)","<a href=""https://www.amazon.se/dp/B081VG3RXV"">Seagate Basic, 4 TB, Extern Hårsddisk, USB 3.0, för bärbar dator (STJL4000400)</a>"
kr0.311,kr311,kr194,25 GB x25,2 years,Optical,DVD-RW,New,"Verbatim 43811 SL Datalife Blu-Ray-Disk, 25GB, Paket med 25","<a href=""https://www.amazon.se/dp/B00DHS99PY"">Verbatim 43811 SL Datalife Blu-Ray-Disk, 25GB, Paket med 25</a>"
kr0.313,kr313,kr781,2.5 TB,,Tape,LTO-6,New,HPE Ultrium LTO-6 MP WORM Kassette 1 Stück ohne Label,"<a href=""https://www.amazon.se/dp/B00CNN2BV8"">HPE Ultrium LTO-6 MP WORM Kassette 1 Stück ohne Label</a>"
kr0.313,kr313,kr9 379,1.5 TB x20,,Tape,LTO-5,New,"Tejp LTO Ultrium-5 1,5 TB/3,0 TB 20/pk","<a href=""https://www.amazon.se/dp/B014JWMFWU"">Tejp LTO Ultrium-5 1,5 TB/3,0 TB 20/pk</a>"
kr0.316,kr316,kr6 945,22 TB,2 years,"Internal 3.5""",HDD,New,"EXOS X22 22TB SATA SED 3,5 tum 7200 RPM 6GB/S 512E/4K","<a href=""https://www.amazon.se/dp/B0C3B1QJP6"">EXOS X22 22TB SATA SED 3,5 tum 7200 RPM 6GB/S 512E/4K</a>"
kr0.316,kr316,kr6 319,20 TB,,"Internal 3.5""",HDD,New,"Seagate Exos X22 20 TB ST20000NM004E 3,5"" HDD 512e/4Kn SATA3 7200RPM 256 MB cache","<a href=""https://www.amazon.se/dp/B0CNRMBM6D"">Seagate Exos X22 20 TB ST20000NM004E 3,5"" HDD 512e/4Kn SATA3 7200RPM 256 MB cache</a>"
kr0.317,kr317,kr7 615,24 TB,,Internal,SAS,New,SEAGATE Exos X24 3 5p SAS 12 Gb s 24TB,"<a href=""https://www.amazon.se/dp/B0CNSYPD69"">SEAGATE Exos X24 3 5p SAS 12 Gb s 24TB</a>"
kr0.321,kr321,kr1 605,5 TB,3 years,"External 3.5""",HDD,New,"Western Digital My Passport Extern Hårddisk, Svart, 5 TB","<a href=""https://www.amazon.se/dp/B07VP5X239"">Western Digital My Passport Extern Hårddisk, Svart, 5 TB</a>"
